id,name,description,address,city,state,zip_code,phone,email,website,services,website_valid
325,Green Revolution Solar,"Green Revolution Solar, revolutionizing the solar industry with exceptional quality systems at unprecedentedly low prices. Our mission is to empower a sustainable future, one solar panel at a time.","236 Hearth Ct W, Lakewood, NJ, 08701",Lakewood,NJ,8701,18482854853,info@greenrevolutionsolar.com,http://www.greenrevolutionsolar.com,"[""Offering exceptional quality solar systems at revolutionary low prices.""]",False
326,All Weather Exteriors LLC,"At All Weather Exteriors LLC, we pride ourselves on providing top-notch exterior solutions for our clients. Whether it's roofing, siding, windows, Velux skylights, or entry doors, our team of experts ensures that your home or business is protected from the elements. With a focus on quality, durability, and customer satisfaction, we're the trusted choice for all your exterior needs.","251 Pine Street, Manchester, NH, 03103",Manchester,NH,3103,18664690972,[email protected],http://www.myallweatherexteriors.com/,"[""Roofing, Siding, Windows, Velux Skylights, Entry Doors, Solar""]",False
327,"Optrix, Inc.","Optrix, Inc. - Revolutionizing the Construction Industry with Cutting-Edge Solutions. As a premiere, licensed contractor, we specialize in delivering exceptional results for residential, commercial, and multi-family projects. With a focus on innovation and customer satisfaction, our team of experts provides tailored solutions to meet the unique needs of each client. By leveraging the latest technologies and techniques, we streamline the construction process, ensuring timely and budget-friendly delivery of top-quality projects.","San Antonio, Texas",San Antonio,TX,,12106541078,,http://www.optrixinc.com,"[""Premiere, licensed contractor for construction of residential homes, commercial projects and multi-family dwellings.""]",False
328,Aegis Renewable Energy,"Aegis Renewable Energy is a Vermont-based solar installer dedicated to empowering commercial and community-scale solar energy projects throughout New England. Our comprehensive suite of design-build services ensures seamless project development, from feasibility assessments to final commissioning and maintenance. With a focus on innovative solutions and exceptional customer service, Aegis Renewable Energy is revolutionizing the renewable energy landscape.","340 Mad River Park #6, Waitsfield, VT 05673",Waitsfield,VT,5673,18024965155,info@aegis-re.com,http://www.aegis-re.com,"[""Vermont based solar installer for commercial, design-build energy projects throughout New England. Provides a complete range of services for the development, installation, and sale of commercial and community-scale solar energy systems. Offers a suite of design-build services that encompass every step in renewable energy project development from feasibility and site analysis, complete Engineering, Procurement, and Construction Management (EPC) services to final commissioning and maintenance.""]",True
329,Empower Energies,"Empower Energies: Revolutionizing Energy Efficiency through Automation. We harness the power of technology to streamline energy management, optimize performance, and reduce costs for businesses and households alike. By leveraging cutting-edge innovations and expertise, we empower our clients to achieve sustainable energy solutions that drive growth and prosperity.","3 Bethesda Metro Center, Suite NA",Bethesda,MD,,12404904200,,http://www.empowerenergies.com,"[""Not available""]",False
330,Energy Improvements,"Energy Improvements: Unlock the Power of Renewable Energy Solutions. Revolutionizing the way you think about energy, we specialize in Solar Panels, Off-Grid, Grid-Tied, and Grid-Tied with Battery Backup systems. Our Radiant Barrier Shields ensure maximum energy efficiency. Experience the benefits of sustainable energy with our expert installation services and cutting-edge technology.","2319 East Fifth Street, Tyler, Texas 75701",Tyler,TX,75701,18002565867,admin@energyimprovements.net,http://www.energyimprovements.net,"[""Solar Panels, Off-Grid, Grid-Tied, Grid-Tied with Battery Backup, Radiant Barrier Shield installation.""]",False
331,El Paso Electric,"El Paso Electric, a trusted provider of electricity for West Texas and Southern New Mexico, empowers homes, businesses, and communities with reliable energy solutions. With a rich history dating back to 1902, we've grown to become a leading energy company, dedicated to delivering exceptional service and supporting the region's growth.","P.O. Box 982, El Paso, Texas, 79960",El Paso,TX,79960,19155435711,CustomerService@epelectric.com,http://www.epelectric.com,"[""Electricity for West Texas and Southern New Mexico""]",False
332,Dollens Electric,"At Dollens Electric, our team of experts provides top-notch electrical services, including residential and commercial electrical work, solar service, electric vehicle charging, stand-by generator installation, and electrical maintenance plans. With a focus on reliability and efficiency, we deliver exceptional results, ensuring your home or business runs smoothly and safely.","3591 Pine Ridge Way, San Jose, CA 95127",San Jose,CA,95127,14089296100,[email protected],https://dollenselectric.com/,"[""Top-notch electrical services, including residential and commercial electrical work, solar service, electric vehicle charging, stand-by generator installation, and electrical maintenance plans.""]",True
333,Logan Solar Contractor Services,"Logan Solar Contractor Services is a trusted provider of solar energy solutions, dedicated to helping homeowners and businesses harness the power of the sun. With expertise in installation, maintenance, and repair, our team delivers exceptional results, ensuring a seamless transition to renewable energy. Let us guide you towards a brighter, sustainable future with our state-of-the-art solar solutions.","501 N Main St., Logan, UT, 84321",Logan,UT,84321,14352589477,,http://www.logansolarcontractorservices.com,"[""Solar contractor services""]",False
334,HomePro Solutions,"HomePro Solutions revolutionizes home maintenance by providing a one-stop-shop for homeowners to manage and automate their property care. Our innovative platform streamlines tasks, reduces costs, and ensures a stress-free living experience. With HomePro Solutions, homeowners can enjoy a more relaxed and enjoyable lifestyle, while our team of experts handles the maintenance and upkeep of their home.","9010 Brentwood Blvd, Suite F, Brentwood, CA, 94513",Brentwood,CA,94513,19254641001,,http://www.homeprosolutions.com,"[""Website not found. The site is either not published or does not have a domain assigned to it.""]",False
335,A National Electric Service Inc.,"A National Electric Service Inc. is a pioneering force in the solar energy industry, harnessing the power of the sun to fuel our future. With expertise in solar panel installations and repairs, our team of professionals is dedicated to providing top-notch solutions for homes and businesses. By embracing innovative technology like Tesla Lithium-Ion Batteries and Power Walls, we empower our clients to take control of their energy needs and reduce their carbon footprint.","Lake Placid, FL, 33852",Lake Placid,FL,33852,not available,nick.porretto@anationalelectricservice.com,http://anationalelectricservice.com/,"[""Solar Energy Company, Solar Panel Installations and Solar Panel Repairs. Offers full service solar installations, Tesla Lithium-Ion Batteries and Tesla Power Wall""]",True
